Week Ending Date,State,State Abbreviation,Median Number,Lower Bound,Upper Bound,Outcome,MMWR Year,MMWR Week,Rolling 4-Week Mean,Rolling 4-Week Lower,Rolling 4-Week Upper
03/26/2016,Alabama,AL,15.10,11.69,19.39,Suicide,2016,12,15.37,11.90,19.71
04/02/2016,Alabama,AL,14.31,11.06,18.40,Suicide,2016,13,15.21,11.78,19.52
04/09/2016,Alabama,AL,15.74,12.20,20.18,Suicide,2016,14,15.48,11.99,19.85
04/16/2016,Alabama,AL,15.41,11.93,19.76,Suicide,2016,15,15.14,11.72,19.43
04/23/2016,Alabama,AL,14.41,11.14,18.52,Suicide,2016,16,14.97,11.58,19.22
04/30/2016,Alabama,AL,14.74,11.41,18.94,Suicide,2016,17,15.08,11.67,19.35
05/07/2016,Alabama,AL,14.51,11.22,18.65,Suicide,2016,18,14.77,11.43,18.97
05/14/2016,Alabama,AL,15.28,11.83,19.60,Suicide,2016,19,14.74,11.40,18.93
05/21/2016,Alabama,AL,14.39,11.12,18.50,Suicide,2016,20,14.73,11.40,18.92
05/28/2016,Alabama,AL,15.35,11.89,19.70,Suicide,2016,21,14.88,11.52,19.11
06/04/2016,Alabama,AL,15.03,11.64,19.30,Suicide,2016,22,15.01,11.62,19.28
06/11/2016,Alabama,AL,16.05,12.45,20.56,Suicide,2016,23,15.21,11.77,19.51
06/18/2016,Alabama,AL,13.90,10.73,17.89,Suicide,2016,24,15.08,11.68,19.36
06/25/2016,Alabama,AL,13.33,10.28,17.18,Suicide,2016,25,14.58,11.27,18.73
07/02/2016,Alabama,AL,14.88,11.51,19.11,Suicide,2016,26,14.54,11.24,18.68
07/09/2016,Alabama,AL,16.73,12.99,21.39,Suicide,2016,27,14.71,11.38,18.89
07/16/2016,Alabama,AL,15.62,12.11,20.02,Suicide,2016,28,15.14,11.72,19.43
07/23/2016,Alabama,AL,14.17,10.95,18.22,Suicide,2016,29,15.35,11.89,19.69
07/30/2016,Alabama,AL,14.94,11.56,19.18,Suicide,2016,30,15.36,11.90,19.70
08/06/2016,Alabama,AL,15.83,12.27,20.28,Suicide,2016,31,15.14,11.72,19.43
08/13/2016,Alabama,AL,15.07,11.67,19.35,Suicide,2016,32,15.00,11.61,19.26
08/20/2016,Alabama,AL,16.61,12.90,21.25,Suicide,2016,33,15.61,12.10,20.02
08/27/2016,Alabama,AL,15.86,12.30,20.32,Suicide,2016,34,15.84,12.28,20.30
09/03/2016,Alabama,AL,16.00,12.41,20.50,Suicide,2016,35,15.89,12.32,20.36
09/10/2016,Alabama,AL,14.35,11.09,18.45,Suicide,2016,36,15.71,12.18,20.13
09/17/2016,Alabama,AL,14.72,11.38,18.91,Suicide,2016,37,15.23,11.80,19.54
09/24/2016,Alabama,AL,14.35,11.09,18.45,Suicide,2016,38,14.85,11.49,19.08
10/01/2016,Alabama,AL,15.72,12.18,20.16,Suicide,2016,39,14.78,11.44,18.99
10/08/2016,Alabama,AL,16.24,12.60,20.80,Suicide,2016,40,15.26,11.81,19.58
10/15/2016,Alabama,AL,13.74,10.61,17.69,Suicide,2016,41,15.01,11.62,19.27
10/22/2016,Alabama,AL,14.33,11.08,18.43,Suicide,2016,42,15.01,11.62,19.27
10/29/2016,Alabama,AL,14.85,11.49,19.08,Suicide,2016,43,14.79,11.45,19.00
11/05/2016,Alabama,AL,15.15,11.73,19.44,Suicide,2016,44,14.52,11.23,18.66
11/12/2016,Alabama,AL,12.82,,16.54,Suicide,2016,45,14.29,11.04,18.37
11/19/2016,Alabama,AL,14.07,10.87,18.11,Suicide,2016,46,14.22,10.99,18.29
11/26/2016,Alabama,AL,13.94,10.77,17.95,Suicide,2016,47,14.00,10.81,18.01
12/03/2016,Alabama,AL,13.70,10.57,17.64,Suicide,2016,48,13.63,10.52,17.56
12/10/2016,Alabama,AL,13.16,10.15,16.98,Suicide,2016,49,13.72,10.59,17.67
12/17/2016,Alabama,AL,13.61,10.50,17.53,Suicide,2016,50,13.60,10.50,17.53
12/24/2016,Alabama,AL,12.68,,16.38,Suicide,2016,51,13.29,10.25,17.13
12/31/2016,Alabama,AL,13.50,10.42,17.41,Suicide,2016,52,13.24,10.21,17.07
01/07/2017,Alabama,AL,13.45,10.38,17.33,Suicide,2017,1,13.31,10.26,17.16
01/14/2017,Alabama,AL,14.72,11.38,18.91,Suicide,2017,2,13.59,10.48,17.51
01/21/2017,Alabama,AL,16.30,12.65,20.87,Suicide,2017,3,14.49,11.21,18.63
01/28/2017,Alabama,AL,15.31,11.86,19.65,Suicide,2017,4,14.94,11.57,19.19
02/04/2017,Alabama,AL,15.58,12.07,19.98,Suicide,2017,5,15.48,11.99,19.85
02/11/2017,Alabama,AL,14.91,11.54,19.15,Suicide,2017,6,15.52,12.03,19.91
02/18/2017,Alabama,AL,14.61,11.30,18.78,Suicide,2017,7,15.10,11.69,19.39
02/25/2017,Alabama,AL,14.56,11.26,18.71,Suicide,2017,8,14.91,11.54,19.16
03/04/2017,Alabama,AL,12.89,,16.63,Suicide,2017,9,14.24,11.01,18.32
03/11/2017,Alabama,AL,15.38,11.92,19.74,Suicide,2017,10,14.36,11.10,18.46
03/18/2017,Alabama,AL,14.70,11.37,18.88,Suicide,2017,11,14.38,11.12,18.49
03/25/2017,Alabama,AL,15.91,12.34,20.39,Suicide,2017,12,14.72,11.39,18.91
04/01/2017,Alabama,AL,15.22,11.79,19.54,Suicide,2017,13,15.30,11.85,19.64
04/08/2017,Alabama,AL,14.39,11.12,18.50,Suicide,2017,14,15.06,11.65,19.33
04/15/2017,Alabama,AL,16.10,12.49,20.62,Suicide,2017,15,15.41,11.94,19.76
04/22/2017,Alabama,AL,17.60,13.70,22.47,Suicide,2017,16,15.83,12.27,20.28
04/29/2017,Alabama,AL,16.70,12.98,21.36,Suicide,2017,17,16.20,12.57,20.74
05/06/2017,Alabama,AL,15.58,12.07,19.97,Suicide,2017,18,16.49,12.81,21.11
05/13/2017,Alabama,AL,16.93,13.16,21.65,Suicide,2017,19,16.70,12.98,21.36
05/20/2017,Alabama,AL,15.73,12.20,20.16,Suicide,2017,20,16.24,12.60,20.79
05/27/2017,Alabama,AL,17.77,13.83,22.68,Suicide,2017,21,16.50,12.81,21.11
06/03/2017,Alabama,AL,17.77,13.83,22.67,Suicide,2017,22,17.05,13.25,21.79
06/10/2017,Alabama,AL,16.16,12.54,20.69,Suicide,2017,23,16.86,13.10,21.55
06/17/2017,Alabama,AL,18.13,14.12,23.13,Suicide,2017,24,17.46,13.58,22.29
06/24/2017,Alabama,AL,17.70,13.78,22.59,Suicide,2017,25,17.44,13.57,22.27
07/01/2017,Alabama,AL,15.99,12.40,20.48,Suicide,2017,26,16.99,13.21,21.72
07/08/2017,Alabama,AL,17.27,13.43,22.06,Suicide,2017,27,17.27,13.43,22.07
07/15/2017,Alabama,AL,14.84,11.48,19.06,Suicide,2017,28,16.45,12.77,21.05
07/22/2017,Alabama,AL,17.50,13.61,22.34,Suicide,2017,29,16.40,12.73,20.99
07/29/2017,Alabama,AL,17.54,13.65,22.39,Suicide,2017,30,16.79,13.04,21.46
08/05/2017,Alabama,AL,15.08,11.68,19.36,Suicide,2017,31,16.24,12.60,20.79
08/12/2017,Alabama,AL,14.84,11.48,19.05,Suicide,2017,32,16.24,12.60,20.79
08/19/2017,Alabama,AL,15.93,12.36,20.41,Suicide,2017,33,15.85,12.29,20.30
08/26/2017,Alabama,AL,17.10,13.30,21.86,Suicide,2017,34,15.74,12.20,20.17
09/02/2017,Alabama,AL,17.44,13.57,22.27,Suicide,2017,35,16.33,12.68,20.90
09/09/2017,Alabama,AL,15.03,11.64,19.30,Suicide,2017,36,16.38,12.72,20.96
09/16/2017,Alabama,AL,15.31,11.86,19.64,Suicide,2017,37,16.22,12.59,20.77
09/23/2017,Alabama,AL,16.66,12.94,21.32,Suicide,2017,38,16.11,12.50,20.63
09/30/2017,Alabama,AL,17.87,13.91,22.80,Suicide,2017,39,16.22,12.59,20.76
10/07/2017,Alabama,AL,15.73,12.20,20.16,Suicide,2017,40,16.39,12.73,20.98
10/14/2017,Alabama,AL,15.83,12.28,20.29,Suicide,2017,41,16.52,12.83,21.14
10/21/2017,Alabama,AL,15.59,12.08,19.99,Suicide,2017,42,16.26,12.62,20.81
10/28/2017,Alabama,AL,13.64,10.53,17.57,Suicide,2017,43,15.20,11.77,19.50
11/04/2017,Alabama,AL,15.91,12.34,20.38,Suicide,2017,44,15.24,11.81,19.56
11/11/2017,Alabama,AL,16.10,12.49,20.63,Suicide,2017,45,15.31,11.86,19.64
11/18/2017,Alabama,AL,15.81,12.26,20.27,Suicide,2017,46,15.37,11.90,19.71
11/25/2017,Alabama,AL,14.91,11.54,19.15,Suicide,2017,47,15.68,12.16,20.11
12/02/2017,Alabama,AL,13.98,10.79,17.99,Suicide,2017,48,15.20,11.77,19.51
12/09/2017,Alabama,AL,14.72,11.39,18.91,Suicide,2017,49,14.85,11.49,19.08
12/16/2017,Alabama,AL,13.47,10.39,17.36,Suicide,2017,50,14.27,11.03,18.35
12/23/2017,Alabama,AL,13.59,10.49,17.51,Suicide,2017,51,13.94,10.77,17.94
12/30/2017,Alabama,AL,12.58,,16.24,Suicide,2017,52,13.59,10.49,17.51
01/06/2018,Alabama,AL,14.81,11.46,19.03,Suicide,2018,1,13.61,10.51,17.53
01/13/2018,Alabama,AL,15.12,11.71,19.41,Suicide,2018,2,14.03,10.83,18.05
01/20/2018,Alabama,AL,15.14,11.72,19.44,Suicide,2018,3,14.41,11.14,18.53
01/27/2018,Alabama,AL,14.65,11.33,18.82,Suicide,2018,4,14.93,11.55,19.17
02/03/2018,Alabama,AL,15.88,12.32,20.35,Suicide,2018,5,15.20,11.77,19.50
02/10/2018,Alabama,AL,15.74,12.20,20.17,Suicide,2018,6,15.35,11.89,19.70
02/17/2018,Alabama,AL,17.80,13.86,22.73,Suicide,2018,7,16.02,12.43,20.52
02/24/2018,Alabama,AL,14.66,11.34,18.84,Suicide,2018,8,16.02,12.43,20.52
03/03/2018,Alabama,AL,14.46,11.18,18.59,Suicide,2018,9,15.67,12.15,20.08
03/10/2018,Alabama,AL,15.34,11.88,19.68,Suicide,2018,10,15.57,12.07,19.96
03/17/2018,Alabama,AL,16.29,12.64,20.86,Suicide,2018,11,15.19,11.76,19.49
03/24/2018,Alabama,AL,15.92,12.34,20.39,Suicide,2018,12,15.50,12.01,19.88
03/31/2018,Alabama,AL,15.39,11.92,19.74,Suicide,2018,13,15.73,12.20,20.17
04/07/2018,Alabama,AL,14.68,11.36,18.86,Suicide,2018,14,15.57,12.07,19.96
04/14/2018,Alabama,AL,14.27,11.03,18.35,Suicide,2018,15,15.06,11.66,19.33
04/21/2018,Alabama,AL,14.10,10.89,18.14,Suicide,2018,16,14.61,11.30,18.77
04/28/2018,Alabama,AL,14.44,11.16,18.56,Suicide,2018,17,14.37,11.11,18.48
05/05/2018,Alabama,AL,15.79,12.25,20.24,Suicide,2018,18,14.65,11.33,18.82
05/12/2018,Alabama,AL,17.83,13.88,22.76,Suicide,2018,19,15.54,12.05,19.92
05/19/2018,Alabama,AL,17.95,13.98,22.90,Suicide,2018,20,16.50,12.82,21.11
05/26/2018,Alabama,AL,15.84,12.28,20.30,Suicide,2018,21,16.85,13.10,21.55
06/02/2018,Alabama,AL,13.51,10.42,17.40,Suicide,2018,22,16.28,12.64,20.84
06/09/2018,Alabama,AL,16.98,13.20,21.70,Suicide,2018,23,16.07,12.47,20.57
06/16/2018,Alabama,AL,16.43,12.76,21.03,Suicide,2018,24,15.69,12.16,20.11
06/23/2018,Alabama,AL,17.83,13.88,22.74,Suicide,2018,25,16.19,12.56,20.72
06/30/2018,Alabama,AL,17.64,13.73,22.51,Suicide,2018,26,17.22,13.39,22.00
07/07/2018,Alabama,AL,16.73,12.99,21.39,Suicide,2018,27,17.16,13.34,21.92
07/14/2018,Alabama,AL,18.58,14.49,23.67,Suicide,2018,28,17.69,13.77,22.58
07/21/2018,Alabama,AL,17.76,13.83,22.67,Suicide,2018,29,17.68,13.76,22.56
07/28/2018,Alabama,AL,16.32,12.67,20.89,Suicide,2018,30,17.35,13.49,22.15
08/04/2018,Alabama,AL,17.97,13.99,22.93,Suicide,2018,31,17.66,13.74,22.54
08/11/2018,Alabama,AL,17.13,13.32,21.89,Suicide,2018,32,17.30,13.45,22.09
08/18/2018,Alabama,AL,16.48,12.79,21.08,Suicide,2018,33,16.98,13.19,21.70
08/25/2018,Alabama,AL,15.43,11.95,19.79,Suicide,2018,34,16.75,13.01,21.42
09/01/2018,Alabama,AL,16.47,12.79,21.07,Suicide,2018,35,16.38,12.71,20.96
09/08/2018,Alabama,AL,15.47,11.99,19.84,Suicide,2018,36,15.96,12.38,20.45
09/15/2018,Alabama,AL,16.36,12.70,20.93,Suicide,2018,37,15.93,12.36,20.41
09/22/2018,Alabama,AL,16.26,12.62,20.81,Suicide,2018,38,16.14,12.52,20.67
09/29/2018,Alabama,AL,15.02,11.63,19.29,Suicide,2018,39,15.78,12.23,20.22
10/06/2018,Alabama,AL,14.47,11.18,18.59,Suicide,2018,40,15.53,12.03,19.91
10/13/2018,Alabama,AL,14.72,11.39,18.90,Suicide,2018,41,15.12,11.70,19.40
10/20/2018,Alabama,AL,14.73,11.39,18.92,Suicide,2018,42,14.73,11.40,18.92
10/27/2018,Alabama,AL,15.38,11.92,19.74,Suicide,2018,43,14.82,11.47,19.04
11/03/2018,Alabama,AL,14.72,11.39,18.91,Suicide,2018,44,14.89,11.52,19.12
11/10/2018,Alabama,AL,16.49,12.80,21.11,Suicide,2018,45,15.33,11.88,19.67
11/17/2018,Alabama,AL,14.78,11.43,18.99,Suicide,2018,46,15.34,11.89,19.69
11/24/2018,Alabama,AL,13.75,10.61,17.70,Suicide,2018,47,14.94,11.56,19.18
12/01/2018,Alabama,AL,14.17,10.95,18.23,Suicide,2018,48,14.80,11.45,19.01
12/08/2018,Alabama,AL,14.45,11.17,18.58,Suicide,2018,49,14.29,11.04,18.37
12/15/2018,Alabama,AL,13.60,10.50,17.52,Suicide,2018,50,13.99,10.81,18.01
12/22/2018,Alabama,AL,15.74,12.20,20.18,Suicide,2018,51,14.49,11.20,18.63
12/29/2018,Alabama,AL,13.59,10.49,17.51,Suicide,2018,52,14.35,11.09,18.45
01/05/2019,Alabama,AL,15.82,12.26,20.27,Suicide,2019,1,14.69,11.36,18.87
01/12/2019,Alabama,AL,14.80,11.45,19.01,Suicide,2019,2,14.99,11.60,19.24
01/19/2019,Alabama,AL,14.53,11.24,18.68,Suicide,2019,3,14.68,11.36,18.87
01/26/2019,Alabama,AL,14.59,11.29,18.76,Suicide,2019,4,14.94,11.56,19.18
02/02/2019,Alabama,AL,15.03,11.63,19.30,Suicide,2019,5,14.74,11.40,18.94
02/09/2019,Alabama,AL,15.96,12.38,20.45,Suicide,2019,6,15.03,11.63,19.30
02/16/2019,Alabama,AL,16.61,12.90,21.25,Suicide,2019,7,15.55,12.05,19.94
02/23/2019,Alabama,AL,15.43,11.95,19.79,Suicide,2019,8,15.76,12.22,20.20
03/02/2019,Alabama,AL,16.70,12.98,21.37,Suicide,2019,9,16.18,12.55,20.72
03/09/2019,Alabama,AL,17.38,13.52,22.20,Suicide,2019,10,16.53,12.84,21.15
03/16/2019,Alabama,AL,15.58,12.08,19.98,Suicide,2019,11,16.27,12.63,20.84
03/23/2019,Alabama,AL,15.64,12.12,20.05,Suicide,2019,12,16.33,12.67,20.90
03/30/2019,Alabama,AL,15.64,12.12,20.05,Suicide,2019,13,16.06,12.46,20.57
04/06/2019,Alabama,AL,15.77,12.23,20.21,Suicide,2019,14,15.66,12.14,20.07
04/13/2019,Alabama,AL,17.50,13.62,22.35,Suicide,2019,15,16.14,12.52,20.67
04/20/2019,Alabama,AL,14.79,11.45,19.00,Suicide,2019,16,15.93,12.35,20.40
04/27/2019,Alabama,AL,15.38,11.91,19.72,Suicide,2019,17,15.86,12.30,20.32
05/04/2019,Alabama,AL,15.41,11.94,19.77,Suicide,2019,18,15.77,12.23,20.21
05/11/2019,Alabama,AL,14.97,11.59,19.22,Suicide,2019,19,15.14,11.72,19.43
05/18/2019,Alabama,AL,14.33,11.07,18.42,Suicide,2019,20,15.02,11.63,19.28
05/25/2019,Alabama,AL,14.17,10.94,18.22,Suicide,2019,21,14.72,11.39,18.91
06/01/2019,Alabama,AL,16.38,12.72,20.97,Suicide,2019,22,14.96,11.58,19.21
06/08/2019,Alabama,AL,15.78,12.23,20.22,Suicide,2019,23,15.16,11.74,19.46
06/15/2019,Alabama,AL,15.58,12.07,19.97,Suicide,2019,24,15.48,11.99,19.84
06/22/2019,Alabama,AL,15.71,12.18,20.13,Suicide,2019,25,15.86,12.30,20.32
06/29/2019,Alabama,AL,15.32,11.87,19.66,Suicide,2019,26,15.60,12.09,19.99
07/06/2019,Alabama,AL,16.72,12.99,21.38,Suicide,2019,27,15.83,12.28,20.29
07/13/2019,Alabama,AL,16.13,12.52,20.66,Suicide,2019,28,15.97,12.39,20.46
07/20/2019,Alabama,AL,19.40,15.15,24.69,Suicide,2019,29,16.90,13.13,21.60
07/27/2019,Alabama,AL,15.50,12.01,19.88,Suicide,2019,30,16.94,13.17,21.65
08/03/2019,Alabama,AL,13.74,10.60,17.69,Suicide,2019,31,16.19,12.57,20.73
08/10/2019,Alabama,AL,14.77,11.43,18.97,Suicide,2019,32,15.85,12.30,20.30
08/17/2019,Alabama,AL,15.31,11.86,19.64,Suicide,2019,33,14.83,11.47,19.04
08/24/2019,Alabama,AL,15.39,11.92,19.73,Suicide,2019,34,14.80,11.45,19.01
08/31/2019,Alabama,AL,18.41,14.34,23.47,Suicide,2019,35,15.97,12.39,20.45
09/07/2019,Alabama,AL,16.83,13.08,21.52,Suicide,2019,36,16.48,12.80,21.09
09/14/2019,Alabama,AL,15.90,12.33,20.37,Suicide,2019,37,16.63,12.92,21.27
09/21/2019,Alabama,AL,15.61,12.10,20.02,Suicide,2019,38,16.69,12.96,21.34
09/28/2019,Alabama,AL,17.94,13.97,22.90,Suicide,2019,39,16.57,12.87,21.20
10/05/2019,Alabama,AL,15.36,11.90,19.70,Suicide,2019,40,16.20,12.58,20.75
10/12/2019,Alabama,AL,16.13,12.51,20.66,Suicide,2019,41,16.26,12.62,20.82
10/19/2019,Alabama,AL,14.97,11.59,19.22,Suicide,2019,42,16.10,12.49,20.62
10/26/2019,Alabama,AL,15.33,11.87,19.66,Suicide,2019,43,15.45,11.97,19.81
11/02/2019,Alabama,AL,14.69,11.36,18.87,Suicide,2019,44,15.28,11.84,19.60
11/09/2019,Alabama,AL,14.56,11.26,18.71,Suicide,2019,45,14.89,11.52,19.12
11/16/2019,Alabama,AL,13.16,10.15,16.97,Suicide,2019,46,14.43,11.16,18.55
11/23/2019,Alabama,AL,14.42,11.15,18.54,Suicide,2019,47,14.21,10.98,18.27
11/30/2019,Alabama,AL,13.94,10.76,17.94,Suicide,2019,48,14.02,10.83,18.04
12/07/2019,Alabama,AL,13.22,10.19,17.04,Suicide,2019,49,13.69,10.56,17.62
12/14/2019,Alabama,AL,14.22,10.99,18.29,Suicide,2019,50,13.95,10.77,17.95
12/21/2019,Alabama,AL,13.69,10.57,17.63,Suicide,2019,51,13.77,10.63,17.73
12/28/2019,Alabama,AL,14.28,11.03,18.37,Suicide,2019,52,13.85,10.69,17.83
01/04/2020,Alabama,AL,15.89,12.32,20.36,Suicide,2020,1,14.52,11.23,18.66
01/11/2020,Alabama,AL,14.73,11.39,18.91,Suicide,2020,2,14.65,11.33,18.82
01/18/2020,Alabama,AL,14.47,11.19,18.60,Suicide,2020,3,14.84,11.48,19.06
01/25/2020,Alabama,AL,15.02,11.63,19.29,Suicide,2020,4,15.03,11.63,19.29
02/01/2020,Alabama,AL,15.67,12.15,20.09,Suicide,2020,5,14.97,11.59,19.22
02/08/2020,Alabama,AL,15.17,11.74,19.47,Suicide,2020,6,15.08,11.68,19.36
02/15/2020,Alabama,AL,14.92,11.54,19.15,Suicide,2020,7,15.19,11.77,19.50
02/22/2020,Alabama,AL,16.03,12.44,20.54,Suicide,2020,8,15.45,11.97,19.81
02/29/2020,Alabama,AL,14.56,11.26,18.71,Suicide,2020,9,15.17,11.75,19.47
03/07/2020,Alabama,AL,16.35,12.69,20.93,Suicide,2020,10,15.46,11.98,19.83
03/14/2020,Alabama,AL,16.13,12.52,20.66,Suicide,2020,11,15.77,12.23,20.21
03/21/2020,Alabama,AL,15.63,12.11,20.04,Suicide,2020,12,15.67,12.15,20.09
03/28/2020,Alabama,AL,13.62,10.51,17.54,Suicide,2020,13,15.43,11.96,19.79
04/04/2020,Alabama,AL,14.33,11.08,18.43,Suicide,2020,14,14.93,11.55,19.17
04/11/2020,Alabama,AL,13.39,10.33,17.26,Suicide,2020,15,14.24,11.01,18.32
04/18/2020,Alabama,AL,14.31,11.06,18.41,Suicide,2020,16,13.91,10.74,17.91
04/25/2020,Alabama,AL,14.31,11.06,18.40,Suicide,2020,17,14.09,10.88,18.13
05/02/2020,Alabama,AL,12.94,,16.70,Suicide,2020,18,13.74,10.60,17.69
05/09/2020,Alabama,AL,14.48,11.20,18.62,Suicide,2020,19,14.01,10.82,18.03
05/16/2020,Alabama,AL,14.95,11.57,19.21,Suicide,2020,20,14.17,10.95,18.23
05/23/2020,Alabama,AL,14.67,11.35,18.85,Suicide,2020,21,14.26,11.02,18.34
05/30/2020,Alabama,AL,14.27,11.02,18.35,Suicide,2020,22,14.59,11.29,18.76
06/06/2020,Alabama,AL,14.82,11.47,19.04,Suicide,2020,23,14.68,11.35,18.86
06/13/2020,Alabama,AL,17.45,13.58,22.29,Suicide,2020,24,15.30,11.85,19.63
06/20/2020,Alabama,AL,15.60,12.09,20.00,Suicide,2020,25,15.54,12.04,19.92
06/27/2020,Alabama,AL,15.45,11.97,19.81,Suicide,2020,26,15.83,12.28,20.29
07/04/2020,Alabama,AL,15.54,12.04,19.92,Suicide,2020,27,16.01,12.42,20.51
07/11/2020,Alabama,AL,14.87,11.51,19.10,Suicide,2020,28,15.36,11.90,19.71
07/18/2020,Alabama,AL,17.53,13.64,22.38,Suicide,2020,29,15.85,12.29,20.30
07/25/2020,Alabama,AL,16.48,12.80,21.09,Suicide,2020,30,16.11,12.50,20.62
08/01/2020,Alabama,AL,14.67,11.35,18.85,Suicide,2020,31,15.89,12.32,20.36
08/08/2020,Alabama,AL,16.56,12.86,21.19,Suicide,2020,32,16.31,12.66,20.88
08/15/2020,Alabama,AL,14.85,11.49,19.07,Suicide,2020,33,15.64,12.12,20.05
08/22/2020,Alabama,AL,15.27,11.83,19.59,Suicide,2020,34,15.34,11.88,19.68
08/29/2020,Alabama,AL,15.93,12.35,20.41,Suicide,2020,35,15.65,12.13,20.07
09/05/2020,Alabama,AL,15.32,11.87,19.66,Suicide,2020,36,15.34,11.89,19.68
09/12/2020,Alabama,AL,14.64,11.33,18.82,Suicide,2020,37,15.29,11.84,19.62
09/19/2020,Alabama,AL,16.15,12.53,20.69,Suicide,2020,38,15.51,12.02,19.89
09/26/2020,Alabama,AL,15.28,11.83,19.60,Suicide,2020,39,15.35,11.89,19.69
10/03/2020,Alabama,AL,16.49,12.81,21.11,Suicide,2020,40,15.64,12.13,20.05
10/10/2020,Alabama,AL,15.05,11.65,19.32,Suicide,2020,41,15.74,12.21,20.18
10/17/2020,Alabama,AL,16.30,12.65,20.87,Suicide,2020,42,15.78,12.23,20.23
10/24/2020,Alabama,AL,13.73,10.60,17.69,Suicide,2020,43,15.39,11.93,19.75
10/31/2020,Alabama,AL,12.45,,16.08,Suicide,2020,44,14.38,11.12,18.49
11/07/2020,Alabama,AL,14.07,10.87,18.10,Suicide,2020,45,14.14,10.92,18.18
11/14/2020,Alabama,AL,15.56,12.06,19.95,Suicide,2020,46,13.95,10.78,17.95
11/21/2020,Alabama,AL,14.48,11.19,18.61,Suicide,2020,47,14.14,10.92,18.19
11/28/2020,Alabama,AL,14.25,11.01,18.32,Suicide,2020,48,14.59,11.28,18.75
12/05/2020,Alabama,AL,14.06,10.86,18.09,Suicide,2020,49,14.58,11.28,18.74
12/12/2020,Alabama,AL,13.64,10.52,17.56,Suicide,2020,50,14.10,10.90,18.15
12/19/2020,Alabama,AL,13.95,10.77,17.96,Suicide,2020,51,13.97,10.79,17.98
12/26/2020,Alabama,AL,14.08,10.88,18.12,Suicide,2020,52,13.93,10.76,17.93
01/02/2021,Alabama,AL,14.31,11.05,18.39,Suicide,2020,53,13.99,10.81,18.01
01/09/2021,Alabama,AL,13.90,10.73,17.89,Suicide,2021,1,14.06,10.86,18.09
01/16/2021,Alabama,AL,13.62,10.51,17.55,Suicide,2021,2,13.98,10.79,17.99
01/23/2021,Alabama,AL,14.70,11.35,18.91,Suicide,2021,3,14.13,10.91,18.19
01/02/2016,Alabama,AL,,,,Transportation-related,2015,52,,,
01/09/2016,Alabama,AL,15.77,11.72,20.98,Transportation-related,2016,1,,,
01/16/2016,Alabama,AL,19.91,14.98,26.13,Transportation-related,2016,2,,,
01/23/2016,Alabama,AL,15.02,11.15,20.01,Transportation-related,2016,3,14.09,10.46,18.77
01/30/2016,Alabama,AL,14.51,10.75,19.36,Transportation-related,2016,4,16.30,12.15,21.62
02/06/2016,Alabama,AL,17.05,12.73,22.57,Transportation-related,2016,5,16.62,12.40,22.02
02/13/2016,Alabama,AL,17.89,13.40,23.62,Transportation-related,2016,6,16.12,12.01,21.39
02/20/2016,Alabama,AL,19.17,14.40,25.20,Transportation-related,2016,7,17.15,12.82,22.69
02/27/2016,Alabama,AL,18.07,13.54,23.84,Transportation-related,2016,8,18.05,13.52,23.81
03/05/2016,Alabama,AL,18.48,13.86,24.35,Transportation-related,2016,9,18.40,13.80,24.25
03/12/2016,Alabama,AL,18.03,13.51,23.79,Transportation-related,2016,10,18.44,13.83,24.29
03/19/2016,Alabama,AL,19.90,14.98,26.10,Transportation-related,2016,11,18.62,13.97,24.52
03/26/2016,Alabama,AL,20.85,15.74,27.28,Transportation-related,2016,12,19.32,14.52,25.38
04/02/2016,Alabama,AL,22.14,16.77,28.86,Transportation-related,2016,13,20.23,15.25,26.51
04/09/2016,Alabama,AL,18.77,14.09,24.70,Transportation-related,2016,14,20.41,15.40,26.74
04/16/2016,Alabama,AL,15.58,11.58,20.71,Transportation-related,2016,15,19.33,14.55,25.39
04/23/2016,Alabama,AL,17.44,13.04,23.04,Transportation-related,2016,16,18.48,13.87,24.33
04/30/2016,Alabama,AL,19.08,14.33,25.09,Transportation-related,2016,17,17.72,13.26,23.39
05/07/2016,Alabama,AL,22.53,17.09,29.35,Transportation-related,2016,18,18.66,14.01,24.55
05/14/2016,Alabama,AL,22.01,16.67,28.71,Transportation-related,2016,19,20.27,15.28,26.55
05/21/2016,Alabama,AL,19.45,14.63,25.54,Transportation-related,2016,20,20.77,15.68,27.17
05/28/2016,Alabama,AL,28.09,21.59,36.11,Transportation-related,2016,21,23.02,17.49,29.93
06/04/2016,Alabama,AL,22.45,17.03,29.24,Transportation-related,2016,22,23.00,17.48,29.90
06/11/2016,Alabama,AL,26.45,20.25,34.12,Transportation-related,2016,23,24.11,18.37,31.25
06/18/2016,Alabama,AL,23.86,18.16,30.97,Transportation-related,2016,24,25.21,19.26,32.61
06/25/2016,Alabama,AL,22.47,17.05,29.27,Transportation-related,2016,25,23.81,18.12,30.90
07/02/2016,Alabama,AL,22.43,17.01,29.21,Transportation-related,2016,26,23.80,18.12,30.89
07/09/2016,Alabama,AL,25.02,19.10,32.38,Transportation-related,2016,27,23.45,17.83,30.45
07/16/2016,Alabama,AL,17.67,13.22,23.32,Transportation-related,2016,28,21.90,16.59,28.54
07/23/2016,Alabama,AL,25.40,19.40,32.84,Transportation-related,2016,29,22.63,17.18,29.44
